Diagram-ID,Page-Number,Image-Index,Image-Path,Modified-Alt-Text
360,566,0,images/page0566_img000.png,"the setup of the oil-drop experiment used to measure the elementary electric charge. A fine mist of oil droplets is sprayed from an atomizer into the space between two horizontal metal plates. A bright light illuminates the region so individual oil droplets can be observed through a viewing telescope. The upper and lower plates are connected to a voltage source, creating a uniform electric field (E) between them. An oil droplet experiences a downward gravitational force (w) due to its weight and an upward electric force (Fe) when the electric field is applied. By adjusting the voltage across the plates, the electric force can be made to balance the weight of a droplet, allowing it to remain suspended. By knowing the mass of the oil droplet and the electric field strength required to balance it, the electric charge on the droplet can be calculated. Repeated measurements showed that the charges on the droplets always occurred in discrete multiples of a fundamental value, demonstrating that electric charge is quantized."
361,567,0,images/page0567_img000.png,"This is a three part diagram of a step-by-step procedure using adhesive tape to demonstrate electric charging. In part (a), two strips of tape are placed together on a nonmetallic surface, with one strip stuck directly on top of the other. Each strip has a folded end that serves as a handle. In part (b), the two attached pieces of tape are peeled off the surface together, and a finger is gently stroked along the nonsticky side of the top piece. This action helps redistribute electric charge on the tape. In part (c), the two pieces of tape are pulled apart by their handles. As they separate, the tapes acquire electric charges and can be observed to interact electrically, such as by attracting or repelling other charged objects. The figure illustrates how contact and separation can produce electric charging through everyday materials."
362,567,1,images/page0567_img001.png,"This is a three part diagram of observations from a tape-charging experiment used to test basic principles of electric charge. In part (a), a strip of tape that has been electrically charged is shown interacting with another charged tape. The tapes move apart, indicating repulsion between them. This occurs because both tapes carry the same type of electric charge. In part (b), a tape is shown being handled and repositioned after charge redistribution. The interaction between tapes changes as charge is transferred or rearranged during the process. In part (c), two pieces of tape are brought close together and are observed to move toward each other, indicating attraction. This occurs because the two tapes now carry opposite types of electric charge. The figure reinforces the principle that like charges repel each other, while unlike charges attract each other."
363,568,0,images/page0568_img000.png,"The conservation of electric charge during an interaction between two objects. Before the interaction, a blue sphere carries a charge of plus 4 Coulombs (C) and a red sphere carries a charge of plus 8 Coulombs (C). After the interaction, the blue sphere is shown with a charge of plus 10 Coulombs (C), while the final charge on the red sphere is unknown and labeled (q red). The diagram emphasizes that electric charge is conserved during interactions. The total charge before the interaction equals the total charge after the interaction, allowing the final charge on the red sphere to be determined by accounting for the change in charge on the blue sphere."
364,569,0,images/page0569_img000.png,"a comparison of materials arranged by their ability to conduct electric charge. An arrow across the top indicates increasing electrical conductivity from left to right. Materials are grouped into three broad categories: insulators, semiconductors, and conductors. On the left, insulators such as dry air, dry wood, rubber, and glass have very low ability to conduct charge, meaning electric charges do not move easily through them. In the middle, semiconductors such as silicon, germanium, and seawater have intermediate conducting ability that lies between insulators and conductors. On the right, conductors such as carbon, mercury, iron, aluminum, copper, and silver allow electric charge to move readily. Slashes on the arrow indicate that there are very large gaps in conductivity between these categories, but the scale is compressed to fit on the page. Numbers listed beneath each material represent resistivity values in units of ohm–meters, which measure how strongly a material resists the flow of electric charge. Lower resistivity corresponds to better electrical conduction."
365,570,0,images/page0570_img000.png,"This is a two part diagram of the behaviour of excess negative charge in conductors and insulators. In part (a), a conducting sphere with excess negative charge is shown. The extra electrons repel one another and are free to move, so they spread out and redistribute themselves uniformly over the outer surface of the sphere. In part (b), an insulating sphere with excess negative charge is shown. Because electrons are not free to move within an insulator, the excess negative charge remains localized near where it was placed rather than spreading over the surface. The figure illustrates the key difference between conductors and insulators in how electric charge can move and redistribute."
366,571,0,images/page0571_img000.png,"a charge transfer between conducting spheres during contact. In the top row, before contact, one metal sphere has an excess of 100 electrons, while a second sphere has an excess of 50 electrons. When the spheres touch, electrons flow from the more negatively charged sphere to the less negatively charged one. At contact, 25 electrons are transferred, and after separation, both spheres have equal charges of 75 excess electrons. In the bottom row, before contact, one metal sphere has an excess of 100 positive charges, represented as excess protons, and the other has an excess of 50 positive charges. During contact, 25 electrons move from the sphere with fewer excess protons to the sphere with more excess protons. After the transfer, both spheres are left with 75 excess protons. The figure demonstrates that charge is redistributed during contact so that identical conducting objects share charge equally, consistent with conservation of electric charge."
367,572,0,images/page0572_img000.png,"This is a four part diagram of charging by induction using two conducting spheres. In part (a), two neutral conducting spheres are touching, allowing electric charge to move freely so that charge is evenly distributed across both spheres. In part (b), a positively charged rod is brought near the left sphere without touching it. Electrons within the connected spheres are attracted toward the rod, causing negative charge to accumulate on the left sphere and leaving an excess of positive charge on the right sphere. In part (c), while the charged rod remains nearby, the two spheres are separated. Each sphere retains the charge it has acquired, resulting in equal-magnitude but opposite charges on the two spheres. In part (d), the positively charged rod is removed. The excess negative charge on the left sphere and the excess positive charge on the right sphere remain on their respective spheres. The figure demonstrates that objects can be charged without direct contact through the process of induction."
368,573,0,images/page0573_img000.png,"the structure and operation of a Van de Graaff generator. The device consists of a large hollow metallic sphere mounted on an insulating column. Inside the column, a motor-driven belt moves continuously upward, carrying electric charge from the lower region to the top of the sphere. As the belt reaches the top, electrons are transferred onto the metallic sphere through a comb or brush, while the belt returns downward to repeat the process. The excess electrons deposited on the sphere spread out uniformly over its outer surface because they repel one another and are free to move within the conductor. This buildup of charge creates a large electric potential at the sphere. The diagram illustrates how Van de Graaff generators accumulate static electric charge and are used to demonstrate phenomena such as electric sparks, charge repulsion, and the effects of static electricity on nearby objects."
370,575,0,images/page0575_img000.png,"Schematic demonstration of how an ink droplet becomes electrically charged by capturing electrons from an electron gun. As the neutral ink droplet passes by, electrons emitted from the gun are directed toward the droplet and attach to it. Each electron carries a single negative elementary charge, so the total charge on the ink droplet is equal to the number of electrons it captures multiplied by the charge of one electron. The diagram emphasizes that electric charge is quantized: the ink droplet’s net charge must be an integer multiple of the elementary charge. This principle allows the number of electrons added to the droplet to be determined by dividing the droplet’s total charge by the charge of a single electron, a key idea in understanding charge measurement and electric forces."
371,577,0,images/page0577_img000.jpeg,"a historical drawing of Coulomb’s torsion balance, an apparatus used by Charles-Augustin de Coulomb to measure the electric force between charged spheres. The device consists of a thin torsion fiber suspended from the top of a vertical cylinder, with a small charged sphere attached to one end of a horizontal rod. A second charged sphere is brought near the suspended sphere, causing an electrostatic force that twists the fiber. The angle of twist of the fiber is proportional to the applied torque, allowing the electric force between the spheres to be measured quantitatively. By varying the distance between the spheres and their charges, Coulomb demonstrated that the electric force depends on the product of the charges and varies inversely with the square of the distance between them, leading to Coulomb’s law."
372,577,1,images/page0577_img001.png,"Coulomb’s law for the electrostatic force between two point charges q1 and q2 separated by a distance r. In both cases, each charge exerts a force on the other that is equal in magnitude and opposite in direction, consistent with Newton’s third law. In (a), the charges have the same sign (like charges), so the forces F₁,₂ and F₂,₁ point away from each other, indicating repulsion. In (b), the charges have opposite signs (unlike charges), so the forces point toward each other, indicating attraction. The force magnitude depends on the product of the charges and varies inversely with the square of the distance between them, as described by Coulomb’s law."
373,582,0,images/page0582_img000.png,"a three-dimensional representation of the electric field produced by a positive point charge. Electric field lines radiate outward uniformly in all directions from the positively charged sphere, indicating the direction a positive test charge would be pushed. The arrows on the field lines point away from the charge, and the density of lines decreases with distance, representing the decrease in field strength as distance from the charge increases."
374,582,1,images/page0582_img001.png,"electric field line patterns for two isolated point charges. On the left, a red point represents a positive charge of +1 nC, with electric field lines radiating outward in all directions. On the right, a blue point represents a negative charge of −1 nC, with electric field lines directed inward toward the charge. In both cases, the arrows on the field lines indicate the direction a positive test charge would move. The field lines are most densely packed near the charges, showing that the electric field strength is greatest close to the charge and decreases with distance."
375,583,0,images/page0583_img000.png,"electric field line diagrams for systems of two point charges. In (a), a positive charge on the left and a negative charge of equal magnitude on the right form an electric dipole. Electric field lines originate at the positive charge and terminate at the negative charge, curving smoothly between the charges and indicating attraction. In (b), two equal negative charges are shown. Electric field lines point inward toward each charge and do not connect between them. The field lines bend away from the region between the charges, illustrating repulsion and a region of reduced field strength at the midpoint. The arrow directions indicate the direction a positive test charge would move, and line density represents field strength."
376,584,0,images/page0584_img000.png,"an electric field map produced by three charged particles labeled 1, 2, and 3. Electric field lines originate from positive charges and terminate on negative charges, with arrows indicating the direction a positive test charge would move. Charge 1 has multiple field lines radiating outward, indicating it is a positive charge with relatively large magnitude. Charge 2 has fewer field lines directed inward, indicating a smaller-magnitude negative charge. Charge 3 has a larger number of field lines directed inward, indicating a negative charge with greater magnitude than charge 2. The curvature of the field lines shows how the electric fields from the three charges combine through superposition, and the density of lines represents the relative strength of the electric field in different regions of space."
377,585,0,images/page0585_img000.png,"a spherical metal doorknob attached to a door, modeled as a conducting sphere, with a coordinate system used to determine the electric field at a nearby point. The origin is located at the center of the doorknob, with the positive x-direction pointing horizontally away from the door and the positive y-direction pointing upward. A point in space located along the positive x-axis represents the location where the electric field is to be calculated, at a distance measured outward from the surface of the doorknob. The diagram illustrates how the doorknob’s charge distribution can be treated as a point charge at its center when calculating the electric field outside the conducting sphere."
378,587,0,images/page0587_img000.png,"Comparison of gravitational potential energy and electric potential energy using similar visual models. On the left, a ball is shown at two different heights above Earth. An upward arrow indicates that gravitational potential energy increases as the ball is raised higher in Earth’s gravitational field, which points downward toward Earth. On the right, a positive charge is shown at two different distances from a negative charge. An upward arrow indicates that electric potential energy increases as the positive charge moves farther away from the negative charge, opposite the direction of the electric field. The diagram emphasizes the analogy between gravitational and electric potential energy: in both cases, potential energy depends on position within a field."
379,588,0,images/page0588_img000.png,"the analogy between electric potential energy and gravitational potential energy. In the top diagram, a positive charge is placed between two parallel plates that create a uniform electric field pointing from the positively charged plate on the left to the negatively charged plate on the right. As the charge moves from point A to point B in the direction of the electric field, its electric potential energy decreases and is converted into kinetic energy, shown by the relation ΔPEₑₗₑc = ΔKE. In the bottom diagram, a mass rolls downhill in a uniform gravitational field. As the mass moves downward, its gravitational potential energy decreases and is converted into kinetic energy, shown by ΔPEgrav = ΔKE. The figure highlights that both electric and gravitational fields transfer potential energy into kinetic energy in analogous ways."
380,589,0,images/page0589_img000.png,"Demonstration of how electric potential energy depends on the sign of electric charges and their separation distance. In the top panel, two positive charges are shown. When the charges are far apart, the system has low electric potential energy. When the charges are close together, the system has high electric potential energy because the like charges repel each other. Arrows indicate the direction each charge would move if released. In the bottom panel, a negative charge and a positive charge are shown. When the opposite charges are far apart, the electric potential energy is high. When they are close together, the electric potential energy is low because the charges attract each other. The figure emphasizes that electric potential energy decreases when charges move in the direction of the electric force."
381,590,0,images/page0590_img000.png,"three point charges, labeled q1, q2, and q3, located at different positions around a red reference point. Arrows labeled r1, r2, and r3 extend from each charge to the red point, representing the distances from each charge to that point. The figure illustrates that the electric potential at the red point is the sum of the electric potentials produced by each individual charge at that location. Each charge contributes independently to the total potential, regardless of direction, emphasizing that electric potential is a scalar quantity."
383,592,0,images/page0592_img000.png,"the operation of an X-ray tube. An electron source on the left emits electrons, which are accelerated to the right by a uniform electric field indicated by parallel arrows. The electrons travel across the tube toward a metal target on the right. When the electrons strike the target, their rapid deceleration produces X-rays, shown as wavy orange lines radiating outward from the impact point. The figure illustrates how electric potential energy is converted into kinetic energy of electrons and then into X-ray radiation upon collision with the target."
384,593,0,images/page0593_img000.png,"a metal doorknob attached to a door on the left and a small speck of dust located to the right of the doorknob. A coordinate system is drawn with the origin at the center of the doorknob: the positive x-axis points to the right and the positive y-axis points upward. The speck of dust is shown along the positive x-axis at a distance of x=3.5 cm from the center of the doorknob. The figure is used to analyze the electric interaction between the charged doorknob and the charged dust particle."
385,595,0,images/page0595_img000.png,"multiple positive charges (red circles with plus signs) on the left and negative charges (blue circles with minus signs) on the right. Blue arrows represent the direction of the electric field. The arrows point away from the positive charges and toward the negative charges. In the region between each positive–negative pair, the electric field lines are mostly straight, parallel, and evenly spaced, indicating a nearly uniform electric field. Near the charges, the field lines curve inward or outward, showing stronger and less uniform electric fields close to the charges."
386,596,0,images/page0596_img000.png,"Two large, vertical, parallel metal plates face each other. The left plate is labeled +Q and is covered with plus signs, indicating positive charge. The right plate is labeled –Q and is covered with minus signs, indicating negative charge. Straight, evenly spaced horizontal blue lines run from the positive plate to the negative plate, representing a uniform electric field between the plates. Near the top and bottom edges, the field lines curve slightly outward, showing edge effects. Both plates are connected by wires to opposite terminals of a battery below, with the positive terminal connected to the left plate and the negative terminal connected to the right plate. A label beneath the plates indicates that the electric field strength is proportional to the amount of charge on the plates (E ∝ Q)."
388,600,0,images/page0600_img000.png,"Two parallel-plate capacitors are shown, one above the other, each with the same charge magnitude Q. In the top diagram, no dielectric is present between the plates. The left plate is positively charged (+Q) and the right plate is negatively charged (–Q). Straight, evenly spaced arrows point from the positive plate to the negative plate, indicating a uniform electric field. In the bottom diagram, a dielectric material fills the space between the plates. The dielectric consists of many oval-shaped molecules that become polarized in the electric field: negative charge accumulates on the surface of the dielectric facing the positive plate, and positive charge accumulates on the surface facing the negative plate. Inside the dielectric, each molecule shows a slight separation of positive and negative charge. The electric field arrows between the plates are reduced in strength compared to the top diagram, illustrating that the dielectric weakens the electric field while the plate charge remains the same."
389,602,0,images/page0602_img000.png,"Two parallel-plate capacitors are shown, labeled (a) and (b), each carrying the same charge magnitude Q. In diagram (a) (top), no dielectric is present between the plates. The left plate is positively charged (+Q) and the right plate is negatively charged (–Q). Straight, evenly spaced electric field lines run horizontally from the positive plate to the negative plate, indicating a strong, uniform electric field throughout the space between the plates. In diagram (b) (bottom), a dielectric material (shown as a yellow rectangular region) fills the space between the plates. The plates still carry +Q on the left and –Q on the right. Within the dielectric, bound charges appear: negative polarization charge accumulates on the dielectric surface near the positive plate, and positive polarization charge accumulates near the negative plate. Some electric field lines begin and end on these polarization charges, so fewer field lines extend directly from plate to plate. This illustrates that the electric field inside the capacitor is weaker when a dielectric is present, even though the plate charge remains the same."

390,617,0,images/page0617_img000.png,"Figure 19.1 Electric energy in massive quantities is transmitted from this hydroelectric facility, the Srisailam power station located along the Krishna River in India, by the movement of charge—that is, by electric current. (credit: Chintohere, Wikimedia Commons) Chapter Outline",975,518,
391,618,0,images/page0618_img000.png,"Figure 19.2 A battery has a wire connecting the positive and negative terminals, which allows electrons to move from the negative terminal to the positive terminal. Electric current is the rate at which electric charge moves. A large current, such as that used to start a truck engine, moves a large amount very quickly, whereas a small current, such as that used to operate a hand-held calculator, moves a small amount of charge more slowly. In equation form, electric current I is defined as",238,272,
392,619,0,images/page0619_img000.png,"Figure 19.3 The electric current moving through this wire is the charge that moves past the cross-section A divided by the time it takes for this charge to move past the section A. Assume each particle q in Figure 19.3 carries a charge , in which case the total charge shown would be . If these charges move past the area A in a time , then the current would be 19.1",300,168,
393,619,1,images/page0619_img001.png,"Figure 19.4 (a) The electric field points to the right, the current moves to the right, and positive charges move to the right. (b) The equivalent situation but with negative charges moving to the left. The electric field and the current are still to the right. Snap Lab Vegetable Current This lab helps students understand how current works. Given that particles confined in a pipe cannot occupy the same space pushing more particles into one end of the pipe will force the same number of particles ",300,468,
394,620,0,images/page0620_img000.png,"Figure 19.5 Free electrons moving in a conductor make many collisions with other electrons and atoms. The path of one electron is shown. The average velocity of free electrons is in the direction opposite to the electric field. The collisions normally transfer energy to the conductor, so a constant supply of energy is required to maintain a steady current. So far, we have discussed current that moves constantly in a single direction. This is called direct current, because the electric charge flo",488,247,
395,621,0,images/page0621_img000.png,"Figure 19.6 With alternating current, the direction of the current reverses at regular time intervals. The graph on the top shows the current versus time. The negative maxima correspond to the current moving to the left. The positive maxima correspond to current moving to the right. The current alternates regularly and smoothly between these two maxima. Devices that use AC include vacuum cleaners, fans, power tools, hair dryers, and countless others. These devices obtain the power they require w",725,401,
396,624,0,images/page0624_img000.png,Ohm’s law tells us . The voltage drop in going through the headlight is just the voltage rise supplied by,302,286,
397,625,0,images/page0625_img000.png,"Figure 19.7 The line shows the current as a function of voltage. Notice that the current is given in milliamperes. For example, at 3 V, the current is 0.003 A, or 3 mA. STRATEGY The plot shows that current is proportional to voltage, which is Ohm’s law. In Ohm’s law ( ), the constant of proportionality is the resistance R. Because the graph shows current as a function of voltage, we have to rearrange Ohm’s law in that form: . This shows that the slope of the line of I versus V is . Thus, if we f",300,318,
398,627,0,images/page0627_img000.png,"Figure 19.8 The photo on the left shows a chip that contains complex integrated electric circuitry. Chips such as this are at the heart of devices such as computers and cell phones. The photograph on the right shows some typical electric circuitry required for high-power electric power transmission. The pathways that form electric circuits are made from a conducting material, normally a metal in macroscopic circuits. For example, copper wires inside your school building form the electrical circu",732,294,
399,627,1,images/page0627_img001.png,"Figure 19.9 On the left is a circuit diagram showing a battery (in red), a resistor (black zigzag element), and the current I. On the right is the analogous water circuit. The pump is like the battery, the sand filter is like the resistor, the water current is like the electrical current, and the reservoir is like the ground. There are many different symbols that scientists and engineers use in circuit diagrams, but we will focus on four main symbols: the wire, the battery or voltage source, res",732,371,
400,628,0,images/page0628_img000.png,"Figure 19.10 Some typical resistors. The color bands indicate the value of the resistance of each resistor. The electric current in Figure 19.9 is indicted by the blue line labeled I. The arrow indicates the direction in which positive charge would flow in this circuit. Recall that, in metals, electrons are mobile charge carriers, so negative charges actually flow in the opposite direction around this circuit (i.e., counterclockwise). However, we draw the current to show the direction in which p",300,200,
401,629,0,images/page0629_img000.png,"Figure 19.11 The voltage in the red wire is constant at from the positive terminal of the battery to the top of the resistor. The voltage in the blue wire is constant at from the bottom of the resistor to the negative terminal of the battery. If we go from the blue wire through the battery to the red wire, the voltage increases from to . Likewise, if we go from the blue wire up through the resistor to the red wire, the voltage also goes from to . Thus, using Ohm’s law, we can write",237,275,
402,630,0,images/page0630_img000.png,"Figure 19.12 On the left is an electrical circuit containing a battery, a switch, and a capacitor. On the left is the analogous water circuit with a pump, a valve, and a stretchable membrane. The pump is like the battery, the valve is like the switch, and the stretchable membrane is like the capacitor. When the switch is closed, electrical current flows as the capacitor charges and its voltage increases. Likewise in the water circuit, when the valve is open, water current flows as the stretchabl",721,442,
403,631,0,images/page0631_img000.png,Figure 19.13 The systems that electrical engineers work on range from microprocessor circuits (left)] to missile systems (right). Virtual Physics Click to view content (http://www.openstax.org/l/21phetcirconstr) Amuse yourself by building circuits of all different shapes and sizes. This simulation provides you with various standard circuit elements such as batteries AC voltage sources resistors capacitors light bulbs switches etc You can connect,488,230,
404,632,0,images/page0632_img000.png,"Figure 19.14 On the left is an electric circuit with three resistors R1, R2, and R3 connected in series. On the right is an electric circuit with one resistor Requiv that is equivalent to the combination of the three resistors R1, R2, and R3. We will now try to find a single resistance that is equivalent to the three resistors in series on the left side of Figure 19.14. An equivalent resistor is a resistor that has the same resistance as the combined resistance of a set of other resistors. In ot",486,223,
405,634,0,images/page0634_img000.png,"The four resistances in this circuit are connected in series, so we know that they must add up to give the equivalent resistance.",300,246,
406,635,3,images/page0635_img003.png,19.3 Parallel Circuits Section Learning Objectives,281,61,
407,635,4,images/page0635_img004.png,19.3 Parallel Circuits Section Learning Objectives,283,71,
408,636,0,images/page0636_img000.png,"Figure 19.16 The left circuit diagram shows three resistors in parallel. The voltage V of the battery is applied across all three resistors. The currents that flow through each branch are not necessarily equal. The right circuit diagram shows an equivalent resistance that replaces the three parallel resistors. To find the equivalent resistance of the three resistors , we apply Ohm’s law to each resistor. Because the voltage drop across each resistor is V, we obtain 19.21",729,127,
409,637,0,images/page0637_img000.png,"The three resistors are connected in parallel and the voltage drop across them is Vbattery. Thus, we can apply the equation for the",482,392,
410,637,1,images/page0637_img001.png,Inserting the given values for the resistance into the equation for equivalent resistance gives,289,197,
411,639,0,images/page0639_img000.png,"Figure 19.17 This combination of seven resistors has both series and parallel parts. Each is identified and reduced to an equivalent resistance, and these are further reduced until a single equivalent resistance is reached. Let’s work through the four steps in Figure 19.17 to reduce the seven resistors to a single equivalent resistor. To avoid distracting algebra, we’ll assume each resistor is 10 . In step 1, we reduce the two sets of parallel resistors circled by the blue dashed loop. The upper",668,1022,
412,641,0,images/page0641_img000.png,"Figure 19.18 Robots come in many shapes and sizes, from the classic humanoid type to dogbots to small cubes that self-assemble to perform a variety of tasks. WATCH PHYSICS Resistors in Parallel",300,357,
413,642,0,images/page0642_img000.png,"Apply the strategy for finding equivalent resistance to replace all the resistors with a single equivalent resistance, then use Ohm’s",481,277,
414,642,1,images/page0642_img001.png,We now replace the two upper resistors by the equivalent resistor,481,277,
415,643,0,images/page0643_img000.png,"Now replace the two resistors , which are in parallel, with their equivalent resistor",296,277,
416,643,1,images/page0643_img001.png,"Finally, we combine resistors , which are in series. The equivalent resistance is",297,245,
417,643,2,images/page0643_img002.png,We now use Ohm’s law to find the current through the circuit.,296,245,
418,644,0,images/page0644_img000.png,Let’s redraw this circuit diagram to make it clearer. Then we’ll apply the strategy outlined above to calculate the equivalent,290,212,
419,644,1,images/page0644_img001.png,"Now it is easier to see that are in parallel, and the parallel combination is in series with",299,410,
420,645,0,images/page0645_img000.png,"These two resistors are in parallel, so they can be replaced by a single equivalent resistor with a resistance of",261,151,
421,645,1,images/page0645_img001.png,"Finding the equivalent resistance was easier with a clear circuit diagram. This is why we try to make clear circuit diagrams,",300,151,
422,646,0,images/page0646_img000.png,"Figure 19.19 What is the equivalent resistance for the two resistors shown below? a. The equivalent resistance is 20 Ω b. The equivalent resistance is 21 Ω c. The equivalent resistance is 90 Ω d. The equivalent resistance is 1,925 Ω",260,340,
423,647,0,images/page0647_img000.png,"Figure 19.20 On the left is a 25-W light bulb, and on the right is a 60-W light bulb. Why are their power outputs different despite their operating on the same voltage? The formula for power may be found by dimensional analysis. Consider the units of power. In the SI system, power is given in watts (W), which is energy per unit time, or J/s 19.47",300,205,
424,647,1,images/page0647_img001.png,"Figure 19.21 A simple circuit that consumes electric power. In calculating the power in the circuit of Figure 19.21, we used the resistance and Ohm’s law to find the current. Ohm’s law gives the current: , which we can insert into the equation for electric power to obtain",303,109,
425,648,0,images/page0648_img000.png,"Figure 19.22 The formula wheel shows how volts, resistance, current, and power are related. The quantities in the inner quarter circles equal the quantities in the corresponding outer quarter circles. WORKED EXAMPLE Find the Resistance of a Lightbulb A typical older incandescent lightbulb was 60 W. Assuming that 120 V is applied across the lightbulb, what is the current through",468,452,
426,649,0,images/page0649_img000.png,The middle branch of the circuit contains resistors,300,106,
427,653,4,images/page0653_img004.png,19.2 Series Circuits 5. In which circuit are all the resistors connected in series?,213,195,
428,655,0,images/page0655_img000.png,19.3 Parallel Circuits 16. Can all resistor combinations be reduced to series and,294,346,
429,655,1,images/page0655_img001.png,"Figure 19.23 Problems 19.1 Ohm's law 20. What voltage is needed to make 6 C of charge traverse a 100-Ω resistor in 1 min? which of the following functions would be best to fit the data? Assume that a, b, and c are nonzero constants adjusted to fit the data. a. b.",169,165,
430,656,0,images/page0656_img000.png,19.3 Parallel Circuits 25. What is the equivalent resistance of this circuit?,228,240,
431,656,1,images/page0656_img001.png,Performance Task 19.4 Electric Power,299,211,
432,656,2,images/page0656_img002.png,The equivalent resistance is 25 Ω. The equivalent resistance is 50 Ω.,297,223,
433,657,0,images/page0657_img000.png,"On a piece of paper, make a two-column table with formed by the data points?",375,378,
434,658,0,images/page0658_img000.png,The resistors are connected in parallel because the,148,111,
435,659,0,images/page0659_img000.png,All of the current flows through the left branch due,375,220,
436,659,1,images/page0659_img001.png,53. What is the equivalent resistance for the circuit below if,375,252,
437,659,2,images/page0659_img002.png,57. You want to increase the power dissipated in a circuit.,150,223,
438,659,3,images/page0659_img003.png,53. What is the equivalent resistance for the circuit below if,286,175,
439,660,0,images/page0660_img000.png,"62. What could cause Ohm’s law to break down? If small amount of current flows through a resistor,",150,229,
440,661,0,images/page0661_img000.png,"Current through resistors R1, R2, R3, and R4 is 0.48",299,251,
441,663,0,images/page0663_img000.png,"Figure 20.1 The magnificent spectacle of the Aurora Borealis, or northern lights, glows in the northern sky above Bear Lake near Eielson Air Force Base, Alaska. Shaped by Earth’s magnetic field, this light is produced by radiation spewed from solar storms. (credit: Senior Airman Joshua Strang, Flickr) Chapter Outline",975,467,
442,664,0,images/page0664_img000.png,"Figure 20.2 A bar magnet with paper clips attracted to the two poles. If a bar magnet is suspended so that it rotates freely, one pole of the magnet will always turn toward the north, with the opposite pole facing south. This discovery led to the compass, which is simply a small, elongated magnet mounted so that it can rotate freely. An example of a compass is shown Figure 20.3. The pole of the magnet that orients northward is called the north pole, and the opposite pole of the magnet is called ",265,89,
443,665,0,images/page0665_img000.png,"Figure 20.3 A compass is an elongated magnet mounted in a device that allows the magnet to rotate freely. The discovery that one particular pole of a magnet orients northward, whereas the other pole orients southward allowed people to identify the north and south poles of any magnet. It was then noticed that the north poles of two different magnets repel each other, and likewise for the south poles. Conversely, the north pole of one magnet attracts the south pole of other magnets. This situation",300,433,
444,665,1,images/page0665_img001.png,"Figure 20.4 Depending on their relative orientation, magnet poles will either attract each other or repel each other. Consider again the fact that the pole of a magnet that orients northward is called the north pole of the magnet. If unlike poles attract, then the magnetic pole of Earth that is close to the geographic North Pole must be a magnetic south pole! Likewise, the magnetic pole of Earth that is close to the geographic South Pole must be a magnetic north pole. This situation is depicted ",300,286,
445,666,0,images/page0666_img000.png,"Figure 20.5 Earth can be thought of as containing a giant magnet running through its core. The magnetic south pole of Earth’s magnet is at the geographic North Pole, so the north pole of magnets is attracted to the North Pole, which is how the north pole of magnets got their name. Likewise, the south pole of magnets is attracted to the geographic South Pole of Earth. What happens if you cut a bar magnet in half? Do you obtain one magnet with two south poles and one magnet with two north poles? T",300,351,
446,666,1,images/page0666_img001.png,"Figure 20.6 All magnets have two opposite poles, from the smallest, such as subatomic particles, to the largest, such as stars. WATCH PHYSICS Introduction to Magnetism This video provides an interesting introduction to magnetism and discusses, in particular, how electrons around their atoms contribute to the magnetic effects that we observe.",300,387,
447,667,0,images/page0667_img000.png,"Figure 20.7 An unmagnetized piece of iron is placed between two magnets, heated, and then cooled, or simply tapped when cold. The iron becomes a permanent magnet with the poles aligned as shown: Its south pole is adjacent to the north pole of the original magnet, and its north pole is adjacent to the south pole of the original magnet. Note that attractive forces are created between the central magnet and the outer magnets. When a magnet is brought near a previously unmagnetized ferromagnetic mat",731,233,
448,667,1,images/page0667_img001.png,"Figure 20.8 (a) An unmagnetized piece of iron—or other ferromagnetic material—has randomly oriented domains. (b) When magnetized by an external magnet, the domains show greater alignment, and some grow at the expense of others. Individual atoms are aligned within",729,285,
449,668,0,images/page0668_img000.png,"Figure 20.9 The black lines represent the magnetic field lines of a bar magnet. The field lines point in the direction that the north pole of a small compass would point, as shown at left. Magnetic field lines never stop, so the field lines actually penetrate the magnet to form complete loops, as shown at right. Access for free at openstax.org.",472,268,
450,669,0,images/page0669_img000.png,"Figure 20.10 Magnetic field lines can be drawn by moving a small compass from point to point around a magnet. At each point, draw a short line in the direction of the compass needle. Joining the points together reveals the path of the magnetic field lines. Another way to visualize magnetic field lines is to sprinkle iron filings around a magnet, as shown at right. When two magnets are brought close together, the magnetic field lines are perturbed, just as happens for electric field lines when tw",529,373,
451,670,0,images/page0670_img000.png,"Figure 20.11 (a) When two north poles are approached together, the magnetic field lines repel each other and the two magnets experience a repulsive force. The same occurs if two south poles are approached together. (b) If opposite poles are approached together, the magnetic field lines become denser between the poles and the magnets experience an attractive force. Like the electric field, the magnetic field is stronger where the lines are denser. Thus, between the two north poles in Figure 20.11",489,216,
452,670,1,images/page0670_img001.png,"Figure 20.12 Instrument for magnetic resonance imaging (MRI). The device uses a cylindrical-coil electromagnet to produce for the main magnetic field. The patient goes into the tunnel on the gurney. (credit: Bill McChesney, Flickr) The magnetic field created by an electric current in a long straight wire is shown in Figure 20.13. The magnetic field lines form concentric circles around the wire. The direction of the magnetic field can be determined using the right-hand rule. This rule shows up in",300,225,
453,671,0,images/page0671_img000.png,"Figure 20.13 This image shows how to use the right-hand rule to determine the direction of the magnetic field created by current flowing through a straight wire. Point your right thumb in the direction of the current, and the magnetic field will be in the direction in which your fingers curl. WATCH PHYSICS Magnetic Field Due to an Electric Currenthi",300,251,
