Diagram-ID,Tester-ID,Unique-ID,Image-Path,Modified-Alt-Text
39,2,PHYS-39-2,ai/data/image39.png,"The image presents a scatter plot of detector counts measured over time as a function of detector position in micrometers (µm). The data form a repeating pattern of peaks and low regions across the detector range. These peaks arise from constructive interference of waves scattered by C₆₀ molecules, creating a diffraction pattern rather than random fluctuations. The strongest peak near 0 µm corresponds to the highest constructive overlap of scattered waves, while the regularly spaced side peaks result from additional interference maxima. The spacing between peaks reflects the spacing and arrangement of the molecules, allowing information about the sample’s structure to be inferred. Overall, the plot demonstrates how diffraction patterns reveal underlying molecular order through wave interference."
40,2,PHYS-40-2,ai/data/image40.png,"The representation showcases a scatter plot with a smooth curve fitted through the data points. The x-axis is labeled “Transverse displacement (nm)”, ranging from 0 to 1,000 nanometers, and the y-axis is marked “Norm counts,” extending up to 1.5. Blue dots indicate individual measured data points, while the black line shows a clear sinusoidal trend. This oscillating pattern arises from diffraction effects, where waves interfere constructively at some transverse positions and destructively at others. As the displacement changes, the relative phase of the waves shifts, producing alternating maxima and minima in the counts. The spacing of the peaks and valleys reveals information about the spacing or arrangement of features in the material causing the diffraction, making the pattern useful for probing underlying structure rather than just visualizing the data distribution."
41,2,PHYS-41-2,ai/data/image41.png,"The scatter plot shows Macroscopicity versus year from 1980 to 2020. Macroscopicity measures how large, massive, or “macroscopic” a system can be while still exhibiting quantum behavior, so higher values indicate experiments that push quantum effects to larger scales rather than simply larger physical size. Over time, the increase in Macroscopicity, especially the higher values appearing after 2000, suggests scientific progress driven by improved experimental techniques, measurement precision, and data collection methods, rather than changes in scale alone. The highlighted outlier, shown as a red diamond, represents an exceptional experiment that significantly exceeds typical results for its time, making it important because it challenges existing limits and motivates further investigation into how macroscopic quantum effects can be achieved."
42,2,PHYS-42-2,ai/data/image42.png,"The image shows several panels illustrating how different laser beam inputs change the resulting interference patterns inside a structured medium. Changing the laser configuration alters the spatial frequency components of the light, labeled kx and kz, which determine how the waves propagate and overlap. When these waves recombine, constructive interference occurs where the waves align, creating bright regions, while destructive interference occurs where waves cancel, producing dark regions. Each panel displays a different arrangement of bright and dark features because the laser input changes the relative values of  kx and kz. Together, the patterns demonstrate how controlling the laser’s spatial frequencies directly controls the interference behavior, linking the visual structures to underlying wave physics rather than just the beam shape."
43,2,PHYS-43-2,ai/data/image43.png,"The illustration presents a series of horizontal lines representing the {10} crystallographic orientation, which is a specific plane in the crystal that defines how atoms are arranged within the material. The dots along each line indicate atomic positions in the lattice. The distance D marks the spacing between adjacent crystallographic planes, which plays a key role in determining material properties such as density, mechanical strength, and electrical conductivity. This diagram highlights how the regular, repeating arrangement of atoms and the spacing between planes influence the overall behavior of crystalline materials."
44,2,PHYS-44-2,ai/data/image44.png,"The graph shows how the critical magnetic fields of a type-II superconductor change with temperature, plotted against the normalized temperature T/Tc. The lower critical field Bc₁ represents the magnetic field strength at which magnetic flux first begins to enter the material, marking the transition from perfect diamagnetism to the mixed (vortex) state. The upper critical field Bc₂ represents the maximum field at which superconductivity can exist; above this value, the material becomes normal. As the temperature approaches the critical temperature Tc, superconductivity weakens, causing both critical fields to decrease, especially Bc₂, which drops rapidly. This behavior reflects the reduced ability of the material to expel or sustain magnetic fields as thermal energy disrupts the superconducting state."
45,2,PHYS-45-2,ai/data/image45.png,"The image is an STM (scanning tunneling microscope) image of NbSe₂ taken at 1.8 K under an applied magnetic field of 1 tesla, with a spatial scale of 6000 angstroms. The evenly spaced atomic lattice is visible in the background. Superimposed on this lattice are dark spots that form a regular pattern, representing vortex states in the superconductor. Each dark spot corresponds to a magnetic vortex, where the external magnetic field locally penetrates the material and superconductivity is suppressed at the vortex core. Around each vortex, tiny circulating supercurrents flow, allowing the superconductor to accommodate the magnetic field while remaining superconducting elsewhere. This vortex pattern demonstrates how a type-II superconductor organizes itself under an applied magnetic field, balancing magnetic penetration with superconducting order."
46,2,PHYS-46-2,ai/data/image46.png,"As the electron count increases from 20 to 4000, a clear diffraction pattern made of interference fringes gradually emerges. At low electron counts, individual detection events appear scattered and random. As more electrons are recorded, bright regions form where electron waves interfere constructively, meaning their wave crests align and reinforce each other. Dark regions appear where destructive interference occurs, where wave crests and troughs cancel out. The gradual buildup of this pattern shows that each electron behaves like a wave as it travels, even though it is detected as a single particle. This experiment demonstrates the wave nature of electrons, a fundamental result of quantum mechanics, and shows how a well-defined interference pattern emerges from many individual quantum events."
47,2,PHYS-47-2,ai/data/image47.png,"The diagram shows a double-slit experiment, where waves pass through two narrow slits and interfere at a detector located a distance L away. The angle φ represents the difference in path length from each slit to a point on the detector, which determines whether the waves arrive in phase or out of phase. Bright fringes appear where the path lengths differ by whole wavelengths, causing constructive interference, while dark fringes form where the waves cancel through destructive interference. Because the two slits act as coherent sources, this setup produces a stable interference pattern. The experiment demonstrates interference from two coherent wave sources and reveals the wave nature of particles such as photons or electrons, a key result in wave and quantum mechanics."
48,2,PHYS-48-2,ai/data/image48.png,"The representation consists of two waveforms plotted against a horizontal axis labeled “Position” ranging from 0 to 10, with the vertical axis labeled “y” indicating amplitude. The top waveform is drawn in red, depicting a sinusoidal pattern with an amplitude A = 1 and a wavelength λ = 1.2, while the bottom waveform, shown in black, also has an amplitude A = 1 but with a shorter wavelength λ = 1.0. A shorter wavelength means more wave cycles fit into the same spatial distance, which corresponds to a higher frequency. This is why the lower graph shows tighter oscillations compared to the wider spacing of peaks in the top graph. The inverse relationship between wavelength and frequency is a fundamental concept in physics and engineering, helping explain how waves behave in systems ranging from sound and light to signals and electromagnetic radiation."
49,2,PHYS-49-2,ai/data/image49.png,"The depiction consists of two line graphs representing wave functions over a common horizontal axis labeled “Position” ranging from 0 to 10. The top graph shows a single blue sine wave oscillating between 0 and 2, illustrating a simple periodic wave. The lower graph presents two input waves, a red sine wave and a black sine wave, that oscillate out of phase with each other representing individual wave inputs. When waves overlap, superposition occurs, meaning their amplitudes add together at each point. Where the peaks of the waves align, they reinforce each other, producing constructive interference, and where a peak aligns with a trough, they partially or fully cancel, producing destructive interference. The vertical axis labeled “Sum” shows the result of adding the two waves together point by point. The combined waveform demonstrates how complex wave patterns can form from simpler waves, highlighting a key principle of wave physics that applies to sound, light, and other wave phenomena."
50,2,PHYS-50-2,ai/data/image50.png,"The graph illustrates a mathematical function representing wave amplitudes relative to wave numbers. The x-axis, labeled “Wave number, k,” spans from 0 to 1.4, while the y-axis, marked “Individual Wave Amplitude,” ranges from 0 to 1. The curve, depicted in black, rises sharply to a peak at around k = 1 and then declines, forming a Gaussian distribution centered at this value. This indicates that k = 1 is the most probable wave number in the wave packet, meaning most of the wave components cluster around this value. The solid black dots align closely with the curve, emphasizing how well the function represents the distribution of wave components. Physically, this graph represents the distribution of wave numbers that make up a localized wave packet. The equation  𝑃(𝑘)=𝑒−100(𝑘−1)2/2 shows how tightly the wave numbers are grouped around the central value. The width of the Gaussian reflects the spread in wave number (Δk), which is directly related to uncertainty in the packet’s position in space. A narrower spread in k corresponds to a more uncertain position, while a wider spread leads to better spatial localization. This relationship connects the graph to the Heisenberg uncertainty principle and explains how localized waves arise from a range of wave numbers in real physical systems."

1,Fr,PHYS-1-Fr,ai/data/transmittedForces.png,"The shift from direct forces across space to field-mediated interactions. It is a side-by-side schematic comparing two models of interaction. (a) Action-at-a-distance: a gray sphere at the top directly influences another object below via a single straight red arrow, implying an instantaneous force acting across empty space with no intermediary. (b) Field model: a gray source sphere produces an influence that extends into the surrounding space (indicated by the arrow originating from the source and acting through the region), representing a field that mediates the interaction rather than direct contact."
2,Fr,PHYS-2-Fr,ai/data/angularVelocity.png,"Angular velocity geometry for a rotating rigid body. An irregular teal shape represents the body. A fixed origin O is shown at lower left, with a position vector R pointing to a reference point O′ inside the body. From O′, a relative position vector rᵢ points to a particle P on the body, marked in red. The absolute position vector Rᵢ runs from O directly to P. The vectors emphasize the decomposition of a particle’s position into a reference point plus a relative displacement, as used when describing angular velocity and rotational motion."
3,Fr,PHYS-3-Fr,ai/data/angularMomentumQuantized.png,"A key idea from quantum mechanics: while the total angular momentum 𝐿 of a system has a fixed magnitude, its orientation in space is restricted. Only certain discrete values of the 𝑧-component,  𝐿𝑧=𝑚, are allowed, where  𝑚 is an integer. As a result, the angular momentum vector cannot point in arbitrary directions; instead, it occupies specific cones around the  𝑧-axis. The dashed circular paths represent precession of  𝐿 about the measurement axis. This quantization has no classical analog and reflects the fundamental role of measurement and symmetry in quantum systems, underpinning phenomena such as atomic spectra and magnetic resonance."
4,Fr,PHYS-4-Fr,ai/data/conicalPendulum.png,"A demonstration of how circular motion can arise from a balance of forces. In a conical pendulum, the tension in the string splits into two components: the vertical component balances the weight 𝑚𝑔, keeping the mass at a constant height, while the horizontal component provides the centripetal force required for circular motion. Unlike a simple pendulum that swings back and forth, the mass here moves at constant speed in a circle, tracing out a cone in space. The angle 𝜃, radius 𝑟, and height ℎ, are directly related to the speed of the mass, showing how geometry and force balance determine rotational motion in classical mechanics."
5,Fr,PHYS-5-Fr,ai/data/electricField.png,"Electric field diagram showing two opposite point charges, with a red dot on the left representing a positive charge and a blue dot on the right representing a negative charge. Gray field lines originate at the positive charge and curve through space to terminate at the negative charge, with arrows indicating the direction a positive test charge would move. The lines are more densely packed near the charges, indicating stronger electric fields in those regions, and spread out farther away where the field is weaker. This visualization emphasizes that electric forces are mediated by an electric field filling the surrounding space, not by direct contact between charges, and illustrates how the 
field’s direction and strength determine the motion and interaction of charged particles."
6,Fr,PHYS-6-Fr,ai/data/electricField2.png,"Electric field diagram showing two identical positive point charges, represented by red dots positioned symmetrically along a horizontal line. Gray electric field lines radiate outward from each charge, with arrows indicating the direction of the field away from the charges. Between the two charges, the field lines curve away from the center rather than connecting, illustrating a region where the electric fields from each charge oppose one another and partially cancel. The symmetry of the pattern highlights that like charges repel, and the absence of field lines crossing the midpoint emphasizes the 
existence of a point (or region) of zero net electric field. This diagram reinforces the idea that electric fields superpose vectorially and that the resulting field geometry directly reflects the nature and arrangement of the source charges."
7,Fr,PHYS-7-Fr,ai/data/electromagneticWave.png,"A plane electromagnetic wave propagating to the right along the  𝑧-axis. The electric field 𝐸 is shown in red, oscillating sinusoidally in the vertical direction within the plane of the drawing, while the magnetic field 𝐵 is shown in blue, oscillating in an orthogonal plane perpendicular to the electric field. The red and blue waves are in phase, meaning their peaks and troughs occur at the same positions along 𝑧. A horizontal bracket labeled 𝜆 marks the wavelength, the distance between successive peaks of the fields. The diagram illustrates that electromagnetic waves consist of mutually 
perpendicular electric and magnetic fields that oscillate together and propagate through space without a material medium, with the direction of propagation given by the cross product 𝐸×𝐵."
8,Fr,PHYS-7-Fr,ai/data/electrostaticShielding.png,"Electrostatic shielding using a conducting shell. A positively charged object A (blue, marked with plus signs) is placed at the center of a hollow conducting shell B (yellow), which is connected to ground. Negative charges appear on the inner surface of the conductor, while excess charge flows to ground, leaving the outer surface electrically neutral. A separate object C outside the shell experiences no influence from the charge inside, showing that the electric field within the conducting material is zero. This diagram demonstrates how conductors redistribute charge to 
cancel internal electric fields, explaining why sensitive equipment can be shielded from external electric influences using grounded conductive enclosures (Faraday cages)."
9,Fr,PHYS-7-Fr,ai/data/feedbackLoop.png,"A control-system block diagram showing a feedback loop. A signal enters from the left and passes through a summing junction (marked with a plus sign), then splits into two paths. The upper (forward) path includes a gain block labeled 0.5 followed by a block labeled 𝑠, representing system dynamics in the Laplace domain. The signal then reaches a second summing junction on the right, producing the system output. From this output, a feedback path loops downward and back to the first summing junction, passing through a gain block labeled  𝛼 and an integrator block labeled 1/𝑠. The diagram illustrates how 
feedback modifies system behavior: the integrator introduces memory and accumulation over time, while the gains scale the signals. Overall, the circuit represents a closed-loop system where the output influences the input, a key idea in control theory used to improve stability, accuracy, and dynamic response."
10,Fr,PHYS-7-Fr,ai/data/CMOSLogic.png,"A CMOS logic design diagram showing the translation of a Boolean expression into complementary transistor networks. At the top, the logic function 𝑓=((𝑥ˉ1⋅𝑥ˉ3)+𝑥ˉ4)⋅𝑥ˉ2  is annotated to indicate how series and parallel connections map differently in the pull-up network (PUN) and pull-down network (PDN): series connections in one correspond to parallel connections in the other, reflecting De Morgan’s laws. Below, the transistor-level schematic shows the PUN (pMOS transistors) connected to 𝑉𝐷𝐷  and the PDN (nMOS transistors) connected to ground, with inputs 𝑥1,𝑥2,𝑥3,𝑥4 driving the gates. The output 𝑣𝑓 is 
taken at the junction between the two networks. This diagram illustrates a core CMOS principle: the PUN implements the logic function that pulls the output high when the Boolean expression is true, while the PDN implements its logical complement to pull the output low, ensuring correct logic behavior, low static power consumption, and robust digital operation."
11,Fr,PHYS-7-Fr,ai/data/discreteTime.png,"Simple discrete-time signal-processing block diagram showing an input signal 𝑥(𝑛) entering a system, represented by a rectangular block, and producing an output signal 𝑦(𝑛). The notation 𝑛 indicates that both signals are indexed in discrete time. This diagram conveys the fundamental abstraction used in signal processing and systems theory: a system transforms an input sequence into an output sequence according to some rule or operation (such as filtering, scaling, or delaying), without requiring the internal details of the system to be shown."
12,Fr,PHYS-12-Fr,ai/data/pulleySystem.png,"Free-body diagram of a pulley system with a mass 𝑀 suspended from a rope passing over a pulley. The pulley experiences an upward support force labeled 𝐹𝑇 at its axle, while two downward tension forces, 𝑇1 and 𝑇2, act on either side of the rope where it contacts the pulley. The mass 𝑀 hangs below, pulling downward due to gravity. This diagram highlights how tension forces act on the pulley from both rope segments and how the net upward force at the support balances these tensions, illustrating force transmission and equilibrium in ideal pulley systems."
13,Fr,PHYS-13-Fr,ai/data/staticsForce.png,"Hand-drawn statics force diagram of a horizontal beam supported at two points, 𝐴 on the left and 𝐶 on the right. At point 𝐴, an applied force 𝑃 acts at an angle 𝜃 above the beam, resolved into horizontal and vertical components labeled 𝑃𝑥 and 𝑃𝑦. At point 𝐶, a tension force 𝑇 acts upward and to the left at an angle of 30 degrees to the beam. Two downward forces, 𝑊1 and 𝑊2, represent loads acting at different positions along the beam. This diagram illustrates how angled forces are decomposed into components and how equilibrium in statics requires the sum of forces and moments to be 
zero, allowing unknown reactions and tensions to be solved systematically."
14,Fr,PHYS-14-Fr,ai/data/dielectricSphere.png,"A dielectric sphere placed in a uniform external electric field. A light-blue circular region represents the dielectric material, while red field lines depict the electric field passing through and around it. Far from the sphere, the field lines are straight and evenly spaced, indicating a uniform field. As the field enters the dielectric, the lines bend and become distorted, showing how the material polarizes in response to the applied field. This distortion reflects the alignment of bound charges within the dielectric, which partially oppose the external field and reduce its
strength inside the sphere. The diagram illustrates a key concept in electromagnetism: dielectric materials do not block electric fields like conductors, but instead modify the field through polarization, altering the field distribution both inside and around the object."
15,Fr,PHYS-15-Fr,ai/data/LTISystem.png,"Block diagram illustrating the frequency-domain representation of a linear time-invariant (LTI) system. The input signal 𝑥 passes through a system with impulse response ℎ to produce the output 
𝑦. Blue arrows indicate transformation to the frequency domain using the continuous-time Fourier transform (CTFT), where the system is represented by its transfer function 𝐻(𝜔). The output spectrum is obtained by multiplying the input spectrum by 𝐻(𝜔), and the inverse CTFT (CTFT−1) returns the result to the time domain. This diagram emphasizes the key idea that convolution in time corresponds to multiplication in frequency, greatly simplifying the analysis and design of signals and systems."
16,Fr,PHYS-16-Fr,ai/data/vectorAddition.png,"Vector addition diagram illustrating the parallelogram method. Two vectors, 𝐴⃗ and 𝐵, are drawn from a common starting point, with 𝐴 angled upward and 𝐵 extending horizontally. Copies of these vectors complete a parallelogram, showing how their directions and magnitudes combine geometrically. The red diagonal arrow labeled 𝐴⃗ + 𝐵 represents the resultant vector obtained by adding 𝐴 and 𝐵. An angle 𝜃 between one vector and the horizontal reference axis is marked, emphasizing how vector direction affects the resultant. This diagram conveys the core idea that vectors add according to both magnitude and direction,
a fundamental concept used in physics to combine forces, velocities, displacements, and other vector quantities."
17,Fr,PHYS-17-Fr,ai/data/logicDiagram.png,"A digital logic diagram demonstrating how unsigned binary addition scales from small to larger bit widths using full adders as modular building blocks. At the top, a three-bit unsigned number is shown, where input bits 𝑧2, 𝑧1, and 𝑧0 are applied to a full adder with inputs 𝑥, 𝑦, and carry-in 𝑐_𝑖𝑛. The full adder produces a sum bit 𝑠 and a carry-out 𝑐_𝑜𝑢𝑡, and together these signals represent the binary addition result for that stage.
The lower portion generalizes this idea to a six-bit unsigned number (𝑧0,𝑧1,𝑧2,𝑧3,𝑧4,𝑧5). The bits are divided into groups and processed by multiple full adders operating in parallel and in sequence. Intermediate sum outputs 𝑠1 and 𝑠2, along with carry signals 𝑐_𝑜𝑢𝑡1 and 𝑐_𝑜𝑢𝑡2, are passed into a larger 2-bit adder built from two additional full adders. Carry signals propagate through the network, ultimately producing final result bits 𝑅1 and 𝑅2 and a final carry-out that indicates overflow.
This diagram emphasizes a foundational principle of digital system design: complex arithmetic operations are constructed by systematically connecting simple, well-defined components. By chaining full adders and managing carry propagation, designers can implement reliable multi-bit addition, a core operation underlying processors, arithmetic logic units (ALUs), and digital computation more broadly."
18,Fr,PHYS-18-Fr,ai/data/voltageCurrent.png,"Graph titled “Voltage vs Current of Four Different Circuits” showing the relationship between voltage (vertical axis, in volts) and current (horizontal axis, in milliamps) for four separate electrical circuits. Each circuit’s data points form a straight line, indicating a linear voltage–current relationship consistent with Ohm’s law. Dotted trendlines are drawn through each set of points, with equations labeled above them; the slope of each line represents the effective resistance of that circuit. Circuit 2 has the steepest slope, meaning it has the highest resistance (a small increase in current requires a 
large increase in voltage), while Circuit 4 has the shallowest slope, indicating the lowest resistance. Circuits 1 and 3 fall between these extremes. The small intercept values near zero show minimal offset or measurement error. Overall, the graph illustrates how different circuit resistances affect the voltage required to drive a given current, reinforcing the idea that resistance determines the proportionality between voltage and current in linear, resistive systems."
19,Fr,PHYS-19-Fr,ai/data/voltageCurrent2.png,"Graph titled “Voltage vs Current of Four Different Circuits” plotting current (vertical axis, in milliamps) as a function of voltage (horizontal axis, in volts) for four different electrical circuits. Each circuit’s measured data points lie along a straight line, and dotted linear trendlines with equations are shown, indicating a proportional relationship between voltage and current consistent with Ohm’s law. The slope of each line represents the circuit’s electrical conductance (the inverse of resistance): steeper slopes correspond to lower resistance, while shallower slopes indicate higher resistance. 
Circuit 4 shows the steepest slope and therefore the lowest resistance, whereas Circuit 2 has the smallest slope, indicating the highest resistance. Circuits 1 and 3 fall in between. The near-zero intercepts suggest minimal offset or experimental error. Overall, the graph reinforces how different circuit resistances affect how much current flows for a given applied voltage and demonstrates the linear behavior of resistive components."
20,Fr,PHYS-20-Fr,ai/data/ionizationAtomic.png,"Graph showing first ionization energy versus atomic number for the elements, with ionization energy (in electron volts) on the vertical axis and atomic number on the horizontal axis. The data form a repeating, jagged pattern rather than a smooth curve. Sharp peaks occur at the noble gases—labeled Helium, Neon, Argon, Krypton, Xenon, and Radon—indicating very high ionization energies due to their stable, filled electron shells. Immediately after each peak, the ionization energy drops sharply at the alkali metals (not labeled), reflecting how easily a single outer electron can be removed when a new shell begins. 
Within each period, ionization energy generally increases as atomic number increases, due to increasing nuclear charge pulling electrons more tightly toward the nucleus, with small dips caused by electron shielding and subshell effects. Overall, the graph visually demonstrates the periodic nature of atomic structure, showing how electron configuration and shell filling govern the energy required to remove an electron from an atom."
21,Fr,PHYS-21-Fr,ai/data/sequentialLogic.png,"A sequential logic circuit showing a feedback-based storage element. An input signal 𝐷 enters an XOR gate, whose other input is fed back from the output 𝑄 of a T flip-flop. The output of the XOR gate drives the 𝑇 input of the flip-flop, while a clock signal controls when the flip-flop updates its state. The flip-flop provides complementary outputs 𝑄 and 𝑄‾​, with 𝑄 fed back to the XOR gate. This diagram illustrates how feedback and clocked storage combine to create state-dependent behavior: on each clock edge, the flip-flop toggles or holds its value depending on the relationship between the input 𝐷 and the current state 𝑄. 
Such configurations are fundamental in digital systems for implementing registers, counters, and state machines, where past outputs influence future behavior."
22,Fr,PHYS-22-Fr,ai/data/surfaceTension.png,"Surface tension forces on a floating object. A black spherical object rests in a shallow depression on a blue water surface. The downward arrow labeled 𝐹𝑤 represents the object’s weight due to gravity. On either side of the object, angled upward arrows labeled 𝐹𝑠 represent surface tension forces exerted by the stretched water surface at the contact line. These forces act tangentially along the water surface and have upward components that help support the object against gravity. The curved shape of the water surface shows how surface tension causes the liquid to deform, creating a restoring force. 
This diagram demonstrates how surface tension can partially or fully balance an object’s weight, allowing small objects to float even if they are denser than water."
23,Fr,PHYS-23-Fr,ai/data/blockDiagram.png,"A block on an inclined plane illustrating force decomposition and friction. A rectangular block rests on a plane inclined at an angle 𝜃 to the horizontal. The downward arrow labeled weight represents the gravitational force acting on the block. This weight is resolved into two components: 𝑤sin⁡𝜃, acting parallel to the incline and tending to pull the block down the slope, and 𝑤cos⁡𝜃, acting perpendicular to the surface and pressing the block into the plane. An arrow labeled friction points up the slope, opposing the direction of potential motion. The angle 𝜃 is marked at the base of the incline. This diagram 
demonstrates how analyzing forces along and perpendicular to an inclined surface simplifies the application of Newton’s laws, showing how friction and gravity determine whether the block remains at rest, slides at constant speed, or accelerates down the plane."
24,Fr,PHYS-24-Fr,ai/data/blockDiagram2.png,"Detailed free-body diagram of a block on an inclined plane showing all force vectors acting at the block’s center of mass. The plane is inclined at an angle 𝛼, with base 𝑏 and height ℎ. The downward vertical arrow 𝐹𝐺 represents the gravitational force (weight). This force is resolved into two components: 𝐹_𝐺,𝑁, acting perpendicular to the surface and pressing the block into the incline, and 𝐹_𝐺,𝐻, acting parallel to the surface and tending to pull the block down the slope. An upward arrow perpendicular to the plane labeled 𝐹𝑁 represents the normal force exerted by the surface on the block. A blue arrow 𝐹𝑅 acts along the plane, 
representing friction or a resistive force opposing motion. The diagram illustrates how gravity is decomposed relative to the inclined surface and how the normal and frictional forces interact to determine the block’s equilibrium or motion, providing a clear visual framework for applying Newton’s laws on inclined planes."
25,Fr,PHYS-25-Fr,ai/data/blockDiagram3.png,"A block on an inclined plane showing the primary forces acting on it. A rectangular block rests on a sloped surface. The downward blue arrow labeled 𝑊 represents the block’s weight acting vertically due to gravity. A green arrow labeled 𝑁 points upward and perpendicular to the inclined surface, representing the normal force exerted by the plane on the block. A brown arrow labeled 𝐹 acts along the surface of the incline, representing the frictional force opposing the block’s tendency to slide down the slope. This diagram illustrates how forces on an incline are not aligned with the horizontal and vertical axes, and highlights 
the role of the normal force and friction in balancing gravity. It provides a clear visual basis for analyzing equilibrium and motion on inclined planes using Newton’s laws."
26,Fr,PHYS-26-Fr,ai/data/blockDiagram4.png,"A solid sphere of mass 𝑀 and radius 𝑅 on an inclined plane at an angle 𝜃, illustrating the forces and geometry involved in rolling motion. A horizontal red arrow labeled 𝐹⃗ represents an applied force acting through the sphere’s center. Inside the sphere, a dashed line marks the line of action of the force, and a radial arrow labeled 𝑅 indicates the distance from the center to the surface. The sphere rests on the sloped surface, which sets the direction of motion and contact forces. This diagram is used to analyze translation and rotation together: the applied force can cause both linear acceleration of the center of mass and 
angular acceleration about the center, depending on friction at the contact point. It highlights how rolling dynamics depend on mass distribution (moment of inertia), applied forces, and the incline angle, a key concept in rotational mechanics."
27,Fr,PHYS-27-Fr,ai/data/eulersDisk.png,"The mechanics of Euler’s disk, highlighting the directions of rotation and precession using axial vectors. An orange, tilted disk represents the spinning object in contact with a horizontal surface. An arrow labeled 𝜔 points along the disk’s symmetry axis, indicating the disk’s angular velocity (spin) about its own axis. A vertical arrow labeled 𝛺 represents the precession angular velocity, pointing upward along the vertical axis about which the disk’s orientation slowly rotates. A dashed elliptical curve on the surface shows the path traced by the disk’s point of contact as it precesses. This diagram emphasizes that Euler’s 
disk exhibits two coupled motions simultaneously—rapid spin about its symmetry axis and slower precession of that axis around the vertical—an interplay governed by angular momentum, torque from gravity and contact forces, and energy dissipation due to friction."
28,Fr,PHYS-28-Fr,ai/data/massSpring.png,"A mass–spring system on a horizontal surface used to study one-dimensional motion and oscillations. A small block of mass 𝑚 rests on top of a larger base of mass 𝑀. The block is attached on its left side to a spring fixed to a rigid vertical wall. A horizontal arrow labeled ℓ indicates the displacement of the block along the surface, showing the direction in which the block can move. A downward arrow labeled 𝑚 marks the weight of the block acting due to gravity, while the base mass 𝑀 is shown resting on the ground. The spring exerts a restoring force on the block when it is stretched or compressed, causing the block to accelerate back 
toward equilibrium. This diagram illustrates fundamental concepts in classical mechanics, including Hooke’s law, Newton’s second law, and how spring–mass systems model vibrations, oscillatory motion, and energy exchange between kinetic and potential energy."
29,Fr,PHYS-29-Fr,ai/data/massSpring2.png,"A mass–spring–damper system fixed to a rigid wall. A mass 𝑚 is connected to the wall through a spring with stiffness 𝑘 and a dashpot (damper) with damping coefficient 𝑐, arranged in parallel. An external time-varying force 𝐹(𝑡) acts on the mass in the horizontal direction, producing a displacement response 𝑦(𝑡) of the mass. The spring stores elastic potential energy and provides a restoring force proportional to displacement, while the damper dissipates energy and provides a force proportional to velocity, opposing motion. This system is a canonical model in dynamics and control, illustrating how inertia, stiffness, and damping together 
determine transient response, oscillations, resonance, and steady-state behavior under external forcing."
30,Fr,PHYS-30-Fr,ai/data/errorTime.png,"Line graph titled “Error vs Time” showing how a system’s error evolves over time. The horizontal axis represents time, while the vertical axis represents error on a small scale (on the order of 10−3). The error curve exhibits an oscillatory pattern, repeatedly rising to a peak and then dropping close to zero, with each successive peak increasing in magnitude. Early in time, the error remains very small, but as time progresses the oscillations grow larger, reaching their highest values near the end of the plotted interval."
31,Fr,PHYS-31-Fr,ai/data/energyTime.png,"Line graph titled “Energy vs Time” showing the total energy of a system as a function of time. The horizontal axis represents time, while the vertical axis represents energy, which remains close to a constant value around 0.5. The curve oscillates smoothly with small, regular fluctuations, but does not show any long-term increase or decrease in its average level. This behavior indicates that the system’s energy is approximately conserved, with the small oscillations likely arising from periodic exchange between different forms of energy (such as kinetic and potential energy) or from numerical or measurement effects. Overall, the plot 
illustrates a key concept in physics and numerical simulation: in stable, conservative systems, energy remains bounded and nearly constant over time, even though it may oscillate between different components."
32,Fr,PHYS-32-Fr,ai/data/densityTemperature.png,"Line graph titled “Density vs Temperature at Different Pressure.” The horizontal axis represents temperature, while the vertical axis represents density. Two sets of experimental data are shown for pressures P = 2.5 and P = 2.7, each plotted with data points and small error bars, along with corresponding smooth curves representing ideal gas law predictions at those pressures.
For both pressures, density decreases as temperature increases, illustrating the inverse relationship between temperature and density for a gas when pressure is held approximately constant. At every temperature, the curve for P = 2.7 lies above the curve for P = 2.5, indicating that higher pressure results in a higher density at the same temperature, consistent with thermodynamic expectations.
The ideal gas law prediction curves follow the same downward trend and remain close to the measured data, showing good agreement between theory and experiment. Small deviations between the measured points and the ideal curves suggest minor non-ideal effects or experimental uncertainty, but the overall behavior strongly supports the ideal gas model. The graph visually reinforces the physical principle that increasing temperature causes gas particles to spread out, reducing density, while increasing pressure compresses the gas and increases density."
33,Fr,PHYS-33-Fr,ai/data/vectorAddition2.png,"Vector addition of two forces using a head-to-tail construction and their resulting force. The black vectors F₁ and F₂ are drawn sequentially: F₁ acts at an angle θ₂ above the horizontal baseline, and F₂ begins at the head of F₁, rising steeply with its own orientation defined by angle θ₃. The grey diagonal vector Fᵣ represents the resultant force, drawn from the tail of F₁ directly to the head of F₂, showing the net effect of the two forces acting together. Several angles are labeled to clarify the geometry: φ measures the inclination of the resultant relative to the horizontal, θ₁ shows the angle between Fᵣ and F₁, and θ₂ and θ₃ describe the orientations of F₁ and F₂, respectively. 
Educationally, the figure emphasizes that vector addition depends on both magnitude and direction, not just size, and that the resultant force can be found geometrically or analytically using trigonometry or component methods. This construction is commonly used in statics and dynamics to analyze systems where multiple forces act simultaneously on an object."
